,6.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0
0,0.0,0.0,0.0,11.0,43.0,77.0,143.0,167.0,146.0,116.0,128.0,141.0,84.0,48.0,97.0,107.0,134.0,641.0,488.0,293.0,274.0,48.0,99.0,49.0,31.0,38.0,62.0,75.0,76.0,118.0,230.0,160.0,290.0,214.0,392.0,278.0,330.0,292.0,402.0,768.0,806.0,330.0,154.0,467.0,444.0,201.0,175.0,386.0,385.0,407.0,84.0,1.0
