,6.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0
0,0.0,0.0,3.0,31.0,75.0,176.0,374.0,193.0,174.0,113.0,92.0,45.0,130.0,153.0,102.0,29.0,117.0,449.0,415.0,214.0,239.0,11.0,132.0,139.0,116.0,194.0,278.0,113.0,218.0,132.0,627.0,861.0,1086.0,447.0,1171.0,1522.0,1003.0,714.0,1872.0,1614.0,664.0,874.0,294.0,746.0,579.0,558.0,937.0,1638.0,3766.0,2320.0,920.0,0.0
