,6.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0
0,,,,1.0,1.0,1.0,1.0,0.9940119760479041,1.0,1.0,1.0,1.0,1.0,1.0,0.9587628865979382,0.9719626168224299,0.8955223880597015,0.9453978159126365,0.9528688524590164,0.9590443686006825,0.9635036496350365,1.0,0.98989898989899,0.9591836734693877,1.0,0.9736842105263158,0.9516129032258065,0.8933333333333333,0.8947368421052632,0.864406779661017,0.8652173913043478,0.725,0.5896551724137931,0.38317757009345793,0.28316326530612246,0.33093525179856115,0.3242424242424242,0.1917808219178082,0.26119402985074625,0.21484375,0.21712158808933002,0.22121212121212122,0.24675324675324675,0.15417558886509636,0.17342342342342343,0.1044776119402985,0.10857142857142857,0.046632124352331605,0.015584415584415584,0.0171990171990172,0.011904761904761904,0.0
