,6.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0
0,0.0,0.0,2.0,28.0,63.0,110.0,342.0,533.0,555.0,455.0,391.0,294.0,223.0,145.0,100.0,17.0,35.0,52.0,26.0,16.0,21.0,5.0,25.0,37.0,54.0,31.0,55.0,145.0,152.0,207.0,193.0,149.0,265.0,405.0,432.0,200.0,465.0,285.0,406.0,540.0,251.0,222.0,93.0,297.0,470.0,443.0,405.0,483.0,693.0,387.0,58.0,0.0
