,6.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0
0,0.0,0.0,0.0,7.0,19.0,94.0,233.0,237.0,28.0,69.0,74.0,71.0,69.0,90.0,59.0,9.0,11.0,62.0,62.0,26.0,4.0,1.0,5.0,8.0,5.0,44.0,114.0,89.0,97.0,191.0,277.0,372.0,373.0,702.0,236.0,235.0,252.0,305.0,415.0,440.0,237.0,186.0,93.0,300.0,256.0,261.0,347.0,315.0,317.0,383.0,94.0,0.0
