,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,8,16,38,65,373,858,803,747,1492,1264,1826,1796,3009,2350,2094,1858,2317,2583,2427,2168,2341,3097,2114,2669,2387,1834,4149,2331,2727,2059,1685,905,0
