,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,43,69,167,228,565,1148,1138,768,1428,2894,2324,2002,2842,2477,3119,3209,3775,3544,3732,3073,3677,2999,5164,4444,4266,5578,3563,5710,5936,8365,9706,3580,0
