,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,0.06542056074766354,0.12093862815884476,0.22869955156950672,0.5044722719141324,0.7997698504027618,0.9072992700729927,0.9525267993874426,0.9873737373737373,0.9915123456790124,0.9914590747330961,0.9947683109118086,0.9946380697050938,0.9955217196596506,0.9944367176634215,0.9736963544070143,0.961,0.9558723693143245,0.9453074433656958,0.9477182100132919,0.934984520123839,0.9270091556459817,0.911925175370226,0.908520395848419,0.8985831469052945,0.8727272727272727,0.8863961813842482,0.8539325842696629,0.8285264813843733,0.8063228974831185,0.7926413255360624,0.7491905892510252,0.7422680412371134,0.0
