,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,0.24675324675324675,0.4411764705882353,0.3409090909090909,0.4260355029585799,0.7307692307692307,0.8867924528301887,0.9365325077399381,0.9852941176470589,0.9894077997111218,0.9917948717948718,0.9876965140123035,0.9896193771626297,0.9850702576112412,0.9846743295019157,0.9882214369846879,0.9798937784522003,0.9821034567295905,0.9717090069284064,0.963901018922853,0.9533644237175216,0.9224467504096122,0.9045521292217328,0.8722955145118734,0.8731668648434403,0.8572527895344363,0.8561247216035635,0.8211080160940886,0.8124507486209613,0.7666467899026038,0.7511165870937934,0.7409948542024014,0.6885208711433757,0.0
