,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,535,554,446,559,869,1370,1306,1188,1296,1405,1338,1492,2233,2157,2167,2000,2946,3090,2257,3553,3932,3849,4143,4023,3025,2095,3827,3814,3258,4104,4633,1067,0
