,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,0.13680781758957655,0.23008849557522124,0.37058823529411766,0.6386138613861386,0.8150234741784037,0.9275521405049396,0.9565217391304348,0.9780621572212066,0.9915682967959528,0.992283509574164,0.9939668174962293,0.9799465240641712,0.9805510534846029,0.9802880970432145,0.9769017554665845,0.9743357487922706,0.960546282245827,0.9497931034482758,0.9499604951277324,0.9428297668476525,0.9128094725511302,0.8981206726013847,0.8753356348293058,0.8614766897167075,0.8680652680652681,0.8530510585305106,0.8450390189520625,0.8209189001044205,0.7955764075067024,0.7776190476190477,0.7426990470335075,0.7265231333027943,0.0
