,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,307,339,340,404,1065,1822,1679,1094,1779,3499,2652,2244,3085,2638,3247,3312,3954,3625,3797,3131,3716,3033,5214,4483,4290,5621,3588,5746,5968,8400,9759,4366,0
