,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,8,9,44,124,169,422,1070,1270,1804,3426,2586,1283,3047,4382,3220,2546,3853,3377,3383,1469,1815,2033,1878,2488,2585,4464,3192,3763,4998,6462,2313,4126,0
