,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,6,18,80,164,255,540,627,497,1098,1326,1368,1168,2120,2313,3052,2637,2498,2759,3520,2908,2736,2357,2727,2580,2358,3839,2518,3219,4295,3351,5287,1721,0
