,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,0.15568862275449102,0.27102803738317754,0.46689895470383275,0.6884422110552764,0.8059701492537313,0.903883495145631,0.9193391642371235,0.9673590504451038,0.9852598913886734,0.9876619370758791,0.9908256880733946,0.9753656658968437,0.9761698440207972,0.9775921002658564,0.9841463414634146,0.9729633582355034,0.9764044943820225,0.9713990351481737,0.9727594660855353,0.9615384615384616,0.9567585972080354,0.9510075069142632,0.941571524513096,0.9263525305410122,0.9140684410646388,0.8902857142857142,0.8867728531855956,0.8574064312071692,0.8459882583170254,0.8297137216189536,0.8007235453723244,0.7728512960436562,0.0
