,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,1170,1627,1968,2971,4565,6626,6805,5083,3908,2863,2788,2338,3516,4089,3699,2529,3220,3929,3809,4218,4547,4318,4414,4822,2926,2712,3790,4393,4674,4527,4651,1730,0
