,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,29,32,134,197,489,1275,1592,1111,2057,2491,1966,1948,3250,4090,2997,3163,2442,2632,3006,2564,2872,2132,2879,1871,1656,2705,1738,2878,2900,2775,4328,1267,0
