,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,0,290,376,245,703,1090,805,715,1418,1196,1700,1693,2846,2169,2074,1852,2345,2659,2525,2244,2396,3215,2212,2854,2524,2021,4644,2639,3212,2444,2090,1061,0
