,lineage,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,SL.0,0.0,0.0,0.0,0.0,0.0,9.52925481227368e-05,0.0002656512884087488,0.00020833333333333335,0.00045808520384791566,0.0008675920982381206,0.0009284435307381126,0.00031628054083972484,0.00036687631027253664,0.00031235358425737937,0.0001945525291828794,0.0,0.0,0.0,8.71839581517001e-05,4.5108033740809235e-05,8.556881872245754e-05,0.0,8.498342823149486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SL.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,SL.2,0.0,0.015527950310559004,0.003484320557491289,0.0030864197530864196,0.0018867924528301887,9.52925481227368e-05,0.00017710085893916585,0.0,0.00015269506794930523,0.000200213561131874,0.00019895218515816697,0.00047442081125958726,0.0006813417190775681,0.001822062574834713,0.0020914396887159532,0.0025466893039049233,0.002610600904386742,0.0034494506430457375,0.0031386224934612035,0.004420587306599305,0.003936165661233047,0.005223087818696884,0.004971530551542449,0.005447838023335621,0.00622933537783315,0.006387260477732085,0.005602119251313676,0.0063053231478113255,0.005223037831733484,0.006377503449819118,0.005847018978848489,0.007139457401237506,0.00744760080859666,0.009549795361527969,0.008648971070682972,0.00703125,0.0125,0.0
3,SL.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.634753397465261e-05,0.0003336892685531233,6.631739505272233e-05,7.907013520993121e-05,0.0,0.0,0.0,0.0,0.0,4.2585810407972066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,SL.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010482180293501048,0.00015617679212868969,0.0,0.0,0.0,4.2585810407972066e-05,0.0,9.021606748161847e-05,0.00021392204680614383,4.426345609065156e-05,0.0,4.2896362388469456e-05,4.7917964444870383e-05,0.0,0.0,4.0418738126995674e-05,0.0,0.0,0.0,0.0,0.00010639429726566656,0.0,0.0,0.0,0.0,0.0
5,SL.5,0.0,0.0,0.0,0.0,0.0,9.52925481227368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,SL.6,0.0,0.0,0.0,0.0,0.0,9.52925481227368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,SL.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,SL.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.359197907585005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,SL.9,0.0,0.0,0.0,0.0,0.0,0.0,8.855042946958293e-05,0.00010416666666666667,0.0006871278057718735,0.0006006406833956219,0.0004642217653690563,0.00015814027041986242,0.0006289308176100629,0.00046853037638606906,0.00024319066147859923,0.0001591680814940577,0.0,0.0,4.359197907585005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
