0.84032,0.03788,0.00406,0.06651,0.03019,0.00006,0.00392,0.01618,0.00087,0.01075,0.86735,0.02519,0.00837,0.05391,0.00563,0.00291,0.01708,0.00882,0.02202,0.03630,0.85928,0.02036,0.01287,0.01350,0.00780,0.02663,0.00123,0.02373,0.03166,0.03116,0.74894,0.05043,0.00060,0.03414,0.07932,0.00003,0.01087,0.09341,0.04397,0.05625,0.74359,0.00816,0.00067,0.03879,0.00428,0.00562,0.01964,0.01451,0.03981,0.01055,0.74835,0.05851,0.10263,0.00040,0.01613,0.02334,0.00635,0.00170,0.02550,0.09661,0.68285,0.13733,0.01020,0.00665,0.01882,0.00781,0.01957,0.03106,0.04172,0.10651,0.71770,0.05014,0.00201,0.01004,0.00902,0.01505,0.03228,0.01398,0.00411,0.08639,0.82712
0.82140,0.03673,0.01195,0.06458,0.03665,0.00124,0.00767,0.01781,0.00197,0.01572,0.84943,0.02060,0.00661,0.05662,0.00576,0.00303,0.02576,0.01647,0.02581,0.03284,0.84788,0.03139,0.01491,0.01587,0.00028,0.02460,0.00641,0.01481,0.02926,0.01497,0.76601,0.05095,0.00789,0.02945,0.08000,0.00666,0.01724,0.09464,0.03484,0.05840,0.72717,0.01234,0.00665,0.04221,0.00650,0.01072,0.01913,0.02122,0.03665,0.00588,0.74094,0.05820,0.10169,0.00559,0.01090,0.01810,0.01266,0.02104,0.01959,0.10226,0.66145,0.14782,0.00618,0.00846,0.02825,0.00610,0.01541,0.03547,0.04384,0.10866,0.70154,0.05226,0.00170,0.01410,0.00652,0.01383,0.02592,0.01698,0.00862,0.08736,0.82496
0.82967,0.03488,0.00679,0.06091,0.04557,0.00342,0.00048,0.01757,0.00070,0.01303,0.84310,0.02473,0.01247,0.05296,0.00516,0.00812,0.02358,0.01683,0.02566,0.03672,0.85226,0.04203,0.00337,0.00865,0.00247,0.02830,0.00053,0.03153,0.03205,0.02885,0.74265,0.04588,0.00256,0.03519,0.07464,0.00665,0.00038,0.10735,0.03577,0.06832,0.72764,0.00145,0.01827,0.03422,0.00659,0.00755,0.02382,0.03330,0.03033,0.00914,0.74666,0.05767,0.08775,0.00380,0.00928,0.02442,0.01062,0.02447,0.01899,0.10104,0.65186,0.15704,0.00228,0.00646,0.02787,0.00916,0.00995,0.03620,0.04411,0.10131,0.71227,0.05266,0.00407,0.01417,0.01884,0.01015,0.02884,0.01665,0.01174,0.08047,0.81506
0.82461,0.02698,0.01093,0.05809,0.03858,0.00247,0.00424,0.03125,0.00283,0.01256,0.85982,0.01695,0.01625,0.05100,0.00062,0.01150,0.02092,0.01038,0.02441,0.03482,0.84427,0.04141,0.00561,0.01108,0.00034,0.03507,0.00298,0.03275,0.04133,0.02853,0.75141,0.04033,0.01161,0.01895,0.07345,0.00163,0.00120,0.10797,0.03292,0.07112,0.72469,0.00903,0.02176,0.03112,0.00018,0.00985,0.03271,0.03549,0.03348,0.01089,0.72767,0.05762,0.08839,0.00391,0.00978,0.01719,0.00906,0.02422,0.02978,0.10613,0.63947,0.16193,0.00245,0.01109,0.02664,0.00514,0.00200,0.04681,0.04401,0.10851,0.69401,0.06179,0.00567,0.01329,0.02056,0.01082,0.02598,0.01486,0.01756,0.08115,0.81011
0.82058,0.02434,0.01440,0.05948,0.04414,0.00015,0.00014,0.02967,0.00709,0.01595,0.85522,0.02052,0.01554,0.05662,0.00156,0.00699,0.02422,0.00337,0.03269,0.03939,0.83350,0.03436,0.01103,0.00310,0.00935,0.02789,0.00870,0.02347,0.03925,0.04133,0.75369,0.04184,0.00718,0.01750,0.07362,0.00213,0.00864,0.11652,0.01900,0.07702,0.71247,0.01822,0.01229,0.03267,0.00317,0.00267,0.03145,0.03116,0.02530,0.00992,0.76075,0.04963,0.08865,0.00049,0.00143,0.01465,0.01024,0.01800,0.03040,0.09863,0.65422,0.17094,0.00149,0.01132,0.02403,0.00620,0.00903,0.03540,0.04744,0.11288,0.69405,0.05966,0.00183,0.00948,0.01266,0.00307,0.02298,0.03157,0.01467,0.07733,0.82642
0.83228,0.02785,0.01845,0.05234,0.04293,0.00015,0.00289,0.02069,0.00242,0.01650,0.85409,0.01849,0.00869,0.06174,0.00208,0.00007,0.03063,0.00771,0.02548,0.04691,0.83336,0.03137,0.02071,0.00585,0.00027,0.03003,0.00600,0.01156,0.04273,0.04771,0.74412,0.04195,0.01059,0.03252,0.06855,0.00026,0.00083,0.11060,0.02014,0.08223,0.73525,0.01134,0.00464,0.03439,0.00056,0.00283,0.02963,0.04798,0.02813,0.01350,0.75266,0.04851,0.07626,0.00052,0.00695,0.01790,0.01222,0.01888,0.01466,0.10512,0.64284,0.17802,0.00340,0.01666,0.02316,0.00225,0.01032,0.04449,0.05127,0.10133,0.69696,0.05355,0.00331,0.02141,0.01324,0.00069,0.02305,0.02884,0.01175,0.07234,0.82537
0.82350,0.03476,0.01977,0.04889,0.04482,0.00097,0.00085,0.02483,0.00160,0.02170,0.85225,0.01574,0.01162,0.04783,0.00105,0.00007,0.03462,0.01510,0.03556,0.05161,0.82392,0.03688,0.01544,0.00073,0.00186,0.03345,0.00053,0.01636,0.03555,0.05049,0.74567,0.04884,0.01055,0.02002,0.07230,0.00023,0.00428,0.10987,0.01322,0.09594,0.72444,0.00760,0.00415,0.02929,0.01120,0.00369,0.03632,0.03417,0.03730,0.01113,0.76557,0.03136,0.07735,0.00315,0.00560,0.01102,0.00730,0.02504,0.01351,0.09809,0.65571,0.18322,0.00050,0.01788,0.01973,0.01175,0.00164,0.04306,0.03949,0.10268,0.71092,0.05285,0.00322,0.02168,0.01234,0.00554,0.01778,0.03171,0.01007,0.06877,0.82889
0.81504,0.02393,0.01637,0.06153,0.04694,0.00244,0.00146,0.02599,0.00629,0.02302,0.85688,0.01392,0.01312,0.04909,0.00201,0.00073,0.03018,0.01105,0.02138,0.03990,0.85809,0.03027,0.01338,0.00845,0.00034,0.02609,0.00207,0.01304,0.03144,0.05141,0.73029,0.05784,0.01453,0.03129,0.06571,0.00444,0.00459,0.10625,0.01347,0.09626,0.70991,0.02177,0.00019,0.03356,0.01400,0.00247,0.03299,0.02375,0.02864,0.01515,0.78007,0.02610,0.08192,0.00894,0.01457,0.01117,0.00826,0.02440,0.01487,0.10348,0.63812,0.18497,0.00017,0.01222,0.01674,0.00212,0.00198,0.04498,0.04894,0.10285,0.71764,0.05254,0.00337,0.01435,0.01014,0.00419,0.01715,0.02979,0.00475,0.07047,0.84578
0.81198,0.01965,0.01888,0.05740,0.04456,0.01228,0.00577,0.02942,0.00005,0.02101,0.84548,0.01111,0.01681,0.05465,0.00649,0.00829,0.02759,0.00855,0.01343,0.04303,0.84822,0.03293,0.02206,0.00042,0.00726,0.03168,0.00095,0.00611,0.03435,0.05348,0.71980,0.05676,0.02038,0.03546,0.06905,0.00461,0.00258,0.11426,0.01677,0.08087,0.73099,0.01155,0.00372,0.01862,0.02063,0.00416,0.03309,0.02772,0.02590,0.02846,0.77949,0.01922,0.08118,0.00079,0.01283,0.01508,0.01228,0.02974,0.01601,0.10710,0.62369,0.17431,0.00896,0.01229,0.01412,0.00258,0.00825,0.04780,0.05095,0.10845,0.69781,0.05774,0.00410,0.02375,0.01217,0.00115,0.02040,0.03586,0.00022,0.07385,0.82849
0.82361,0.02198,0.00715,0.06303,0.04552,0.00084,0.00376,0.03246,0.00164,0.02964,0.83395,0.01355,0.01536,0.04661,0.01273,0.00528,0.02807,0.01480,0.01679,0.04093,0.83990,0.03969,0.02466,0.00209,0.00417,0.02774,0.00401,0.01097,0.02256,0.06034,0.74512,0.04662,0.01369,0.02495,0.07200,0.00375,0.00443,0.12290,0.02743,0.08422,0.72249,0.00605,0.00070,0.01253,0.01925,0.01667,0.02279,0.02222,0.02644,0.02656,0.78895,0.01290,0.08203,0.00146,0.01811,0.00769,0.00498,0.01643,0.01444,0.11795,0.63294,0.17792,0.00955,0.01263,0.01594,0.00239,0.01138,0.04936,0.04336,0.09861,0.71384,0.05248,0.00045,0.02889,0.01946,0.00997,0.01743,0.02639,0.01049,0.07338,0.81353
