,6.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0
0,3.0,1.0,18.0,242.0,718.0,1086.0,2235.0,2857.0,2379.0,1901.0,1549.0,1331.0,1121.0,750.0,543.0,296.0,448.0,1500.0,1289.0,667.0,754.0,165.0,675.0,439.0,344.0,500.0,823.0,1030.0,1499.0,1928.0,2339.0,2190.0,3547.0,2794.0,3770.0,4411.0,5247.0,3341.0,7130.0,8606.0,4875.0,3294.0,1672.0,5476.0,7833.0,4498.0,6485.0,7465.0,9298.0,7913.0,2051.0,10.0
