,6.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0
0,3.0,1.0,22.0,235.0,693.0,1153.0,2508.0,3165.0,2582.0,2073.0,1702.0,1455.0,1202.0,826.0,562.0,338.0,492.0,2123.0,1746.0,909.0,973.0,171.0,627.0,428.0,345.0,472.0,832.0,1017.0,1497.0,1977.0,2433.0,2227.0,3539.0,3020.0,4221.0,4784.0,5324.0,3451.0,7485.0,8883.0,4700.0,3495.0,1744.0,5583.0,7884.0,4543.0,6294.0,7095.0,8938.0,7786.0,2165.0,32.0
