,lineage,6.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0
0,A,0.0,0.0,0.0,0.0,0.0014265335235378032,0.002819548872180451,0.0,0.0010281014393420153,0.0,0.0,0.0,0.0,0.0008389261744966443,0.001290322580645161,0.0,0.0,0.002,0.0023889154323936935,0.0005649717514124294,0.0,0.0,0.0,0.0,0.00205761316872428,0.0,0.0,0.0,0.0,0.0008756567425569176,0.003417634996582365,0.000589622641509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001610305958132045,0.002886002886002886,0.00341296928327645,0.015665796344647518,0.02112676056338028,0.03439153439153439,0.02491103202846975,0.023166023166023165,0.09056603773584905,0.08241758241758242,0.09090909090909091,
1,A.1,0.0,0.0,0.0,0.0,0.0014265335235378032,0.0,0.002628120893561104,0.0017135023989033585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013386880856760376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,A.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013054830287206266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,A.2,0.0,0.0,0.0,0.0,0.0028530670470756064,0.005639097744360902,0.008322382829610162,0.004112405757368061,0.0031471282454760036,0.0024875621890547263,0.001224739742804654,0.0014124293785310734,0.0008389261744966443,0.0,0.0,0.0,0.002,0.0004777830864787387,0.0005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,A.2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006854009595613433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,A.2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0004380201489268507,0.0,0.0,0.003482587064676617,0.003674219228413962,0.0014124293785310734,0.0008389261744966443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,A.5,0.0,0.0,0.0,0.0,0.0028530670470756064,0.0009398496240601504,0.0,0.0,0.00039339103068450045,0.0009950248756218907,0.000612369871402327,0.0007062146892655367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,B,1.0,0.0,0.18181818181818182,0.1774193548387097,0.15691868758915833,0.14285714285714285,0.08672798948751642,0.05825908156271419,0.031864673485444535,0.024875621890547265,0.023270055113288425,0.023305084745762712,0.018456375838926172,0.007741935483870968,0.0018656716417910447,0.005305039787798409,0.01,0.0019111323459149547,0.001694915254237288,0.0011037527593818985,0.0,0.0,0.0,0.00205761316872428,0.0,0.0,0.0012610340479192938,0.0,0.0,0.0,0.001179245283018868,0.0007358351729212657,0.0,0.0,0.0,0.0,0.0,0.0,0.00042122999157540015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035587188612099642,0.0038610038610038607,0.0,0.0,0.0,
8,B.1,0.0,0.0,0.22727272727272727,0.0846774193548387,0.11126961483594863,0.14285714285714285,0.13929040735873852,0.14564770390678547,0.15735641227380018,0.11343283582089553,0.11451316595223514,0.0925141242937853,0.08389261744966442,0.09161290322580645,0.08208955223880597,0.0636604774535809,0.068,0.030578117534639276,0.04011299435028249,0.022075055187637967,0.020628683693516697,0.01724137931034483,0.05756358768406961,0.02880658436213992,0.021739130434782608,0.009727626459143969,0.013871374527112233,0.01968503937007874,0.020140105078809107,0.016404647983595352,0.012971698113207548,0.016188373804267846,0.01975540921919097,0.02291825821237586,0.01589825119236884,0.015476784822765852,0.022445081184336198,0.021434460016488046,0.020640269587194608,0.04362801377726751,0.061996779388083734,0.06060606060606061,0.0477815699658703,0.05613577023498695,0.04225352112676056,0.06084656084656084,0.060498220640569395,0.0888030888030888,0.07924528301886792,0.049450549450549455,0.12121212121212122,
