,6.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0
0,1.0,1.0,1.0,0.9957983193277311,0.9921752738654147,0.9969040247678018,0.995910949568378,0.9940612151667428,0.9914738124238733,0.9894109861019192,0.9932829554995802,0.981169474727453,0.9837209302325581,0.9954198473282443,0.9897959183673469,0.9878419452887538,0.9651416122004357,0.9827586206896551,0.985730593607306,0.9815817984832069,0.9721946375372393,0.9407894736842105,0.9760479041916168,0.9851063829787234,0.9777777777777777,0.9574468085106383,0.927061310782241,0.8181818181818182,0.7821270310192023,0.7773480662983425,0.7196485623003195,0.671118530884808,0.5900131406044679,0.5760082730093071,0.43245735361917936,0.38981221670623784,0.36723706979427034,0.3169368362213527,0.2927230368644648,0.25760510424974364,0.24573894282632147,0.196897752453308,0.1752021563342318,0.13960663324334746,0.09421905186506167,0.08657465495608532,0.04483397943704703,0.03414144312150337,0.02827131523075204,0.021804023361453602,0.015023474178403756,0.0
