,6.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0
0,3.0,1.0,22.0,245.0,682.0,1085.0,2384.0,3005.0,2442.0,1981.0,1589.0,1365.0,1191.0,820.0,503.0,283.0,393.0,1550.0,1369.0,656.0,776.0,136.0,669.0,452.0,350.0,545.0,907.0,985.0,1492.0,1970.0,2424.0,2330.0,3733.0,2939.0,4240.0,4909.0,5495.0,3693.0,7935.0,9240.0,4551.0,3340.0,1682.0,5612.0,7837.0,4651.0,6656.0,7576.0,9471.0,8078.0,2232.0,31.0
